year,hs_id,pci
2001,189104,0.531054
2001,189108,-0.097094
2001,189201,1.05045
2001,189209,1.51545
2001,199303,0.184629
2001,209401,0.173087
2001,209403,0.148043
2001,209404,0.368268
2001,209503,0.581795
2001,209507,0.461856
2001,209602,-0.526723
2001,209603,-0.363204
2001,209605,-0.391525
2001,209606,-0.201022
2001,209609,0.430932
2001,209611,1.29653
2001,219706,0.515374
2002,010101,0.194078
2002,010102,-0.668368
2002,010103,0.375904
2002,010105,-0.146713
2002,010106,-1.48785
2002,010201,-0.480132
2002,010203,0.487011
2002,010204,-0.93866
2002,010205,-0.26685
2002,010206,-0.5601
2002,010207,0.467328
2002,010208,-0.181142
2002,010209,-0.204316
2002,010210,1.108
2002,010301,-1.10231
2002,010303,-1.20229
2002,010304,-1.15991
2002,010305,-1.41504
2002,010306,-1.76084
2002,010403,0.036113
2002,010404,-0.464335
2002,010405,0.402095
2002,010406,0.303894
2002,010407,-0.818669
2002,010408,0.152991
2002,010409,-0.891313
2002,010503,-1.0155
2002,010506,-1.52846
2002,010511,-1.21697
2002,020601,-0.882085
2002,020604,-1.68893
2002,020701,-0.738926
2002,020702,-0.886113
2002,020704,-1.11888
2002,020712,-0.934266
2002,020713,-1.88302
2002,020802,-1.80257
2002,020803,-1.87625
2002,020805,-1.38438
2002,020806,-0.900698
2002,020808,-0.921139
2002,020810,-1.39848
2002,020811,-0.531267
2002,020901,-2.17746
2002,020902,-2.04129
2002,020903,-1.60983
2002,020904,-1.41853
2002,020908,-1.53937
2002,021001,-0.744804
2002,021002,0.349821
2002,021003,-0.201229
2002,021004,0.164769
2002,021005,-1.22036
2002,021006,-1.48925
2002,021007,-1.63075
2002,021102,-1.26838
2002,021103,-1.34055
2002,021104,-0.016633
2002,021105,-0.93168
2002,021107,0.343099
2002,021201,-1.42886
2002,021202,-2.12089
2002,021204,0.785107
2002,021206,-0.274895
2002,021207,-2.26442
2002,021208,-1.30087
2002,021209,-0.841519
2002,021210,-1.48608
2002,021211,-1.75826
2002,021214,-1.23262
2002,021301,-1.51636
2002,021302,-0.814996
2002,021401,-1.03138
2002,031501,1.00711
2002,031504,-0.619171
2002,031507,-0.827053
2002,031508,-1.08107
2002,031509,-0.528391
2002,031511,-2.11067
2002,031512,-0.556841
2002,031513,-1.58471
2002,031514,1.02813
2002,031515,-0.148429
2002,031516,-0.752005
2002,031517,-0.605683
2002,031518,0.786721
2002,031520,-0.801562
2002,031521,-1.85608
2002,031522,-0.354687
2002,041601,0.25985
2002,041602,0.016839
2002,041603,-0.620698
2002,041604,-1.00668
2002,041605,-1.33206
2002,041701,-2.16192
2002,041702,-0.220729
2002,041703,-1.22999
2002,041704,-0.394531
2002,041801,-2.44238
2002,041802,-0.476838
2002,041803,-1.49625
2002,041805,-0.670654
2002,041806,0.453668
2002,041901,-0.103916
2002,041902,-1.3063
2002,041905,-0.326673
2002,042001,-0.794614
2002,042004,-0.975859
2002,042005,-0.621941
2002,042006,-0.624248
2002,042007,-0.462624
2002,042008,-0.9003
2002,042009,-0.985959
2002,042101,-0.395392
2002,042202,-0.248538
2002,042203,-0.44048
2002,042205,-0.403233
2002,042206,0.100987
2002,042208,-0.203756
2002,042301,-1.22095
2002,042302,-1.80811
2002,042306,-0.955111
2002,042401,-2.03618
2002,042402,-1.25252
2002,042403,-0.492668
2002,052501,-0.923387
2002,052502,-0.259902
2002,052503,-0.773129
2002,052504,-0.443953
2002,052505,-0.575228
2002,052506,-0.738614
2002,052509,-0.853087
2002,052510,-1.29129
2002,052513,-0.935616
2002,052516,-1.33109
2002,052517,-0.091595
2002,052520,-0.698194
2002,052522,-0.134145
2002,052523,-1.085
2002,052524,-1.19299
2002,052601,-1.00405
2002,052602,-1.42725
2002,052606,-1.29549
2002,052607,-0.616041
2002,052616,-1.27306
2002,052620,-0.944307
2002,052621,-0.083722
2002,052701,-0.676623
2002,052703,0.664266
2002,052704,0.124058
2002,052705,-1.0779
2002,052708,0.065331
2002,052709,-2.26915
2002,052711,-2.06017
2002,052712,-0.080441
2002,052715,-0.447597
2002,062805,-0.344221
2002,062810,-0.724147
2002,062812,0.675022
2002,062818,-0.76261
2002,062819,-0.35466
2002,062830,-0.261714
2002,062840,-0.099011
2002,062841,0.274101
2002,062844,0.12508
2002,062845,-0.317875
2002,062847,0.306153
2002,062901,0.082487
2002,062902,0.376442
2002,062903,0.395802
2002,062904,0.041502
2002,062906,0.55531
2002,062908,1.26611
2002,062909,0.520085
2002,062914,1.23793
2002,062916,1.17248
2002,062917,0.481418
2002,062918,1.07519
2002,062920,1.52661
2002,062921,0.973279
2002,062922,0.819095
2002,062924,1.8503
2002,062926,1.57883
2002,062930,1.72538
2002,062931,1.06067
2002,062933,1.71188
2002,062935,1.42158
2002,062936,1.07971
2002,062937,1.49251
2002,062939,0.793228
2002,062940,1.07223
2002,062941,1.02378
2002,063002,1.0703
2002,063003,0.795702
2002,063005,0.935204
2002,063101,-0.768832
2002,063102,-0.822864
2002,063103,-0.885753
2002,063104,-0.984797
2002,063105,-0.499911
2002,063201,-0.852334
2002,063202,-0.421496
2002,063204,0.791722
2002,063205,0.491475
2002,063206,0.969407
2002,063212,0.513739
2002,063213,0.912725
2002,063215,1.57765
2002,063301,-1.03332
2002,063302,0.831895
2002,063303,0.372247
2002,063401,-1.16997
2002,063402,-0.006797
2002,063403,0.030187
2002,063404,0.981777
2002,063405,0.235057
2002,063505,0.519601
2002,063601,-0.447271
2002,063603,-0.519225
2002,063604,0.133846
2002,063605,0.014462
2002,063705,0.863248
2002,063706,-0.055101
2002,063707,1.00372
2002,063803,0.397846
2002,063808,-0.494574
2002,063811,0.866582
2002,063816,0.375689
2002,063819,2.13162
2002,073902,-0.154629
2002,073903,0.847813
2002,073904,0.185527
2002,073905,0.570799
2002,073906,1.35807
2002,073907,1.5678
2002,073908,1.49784
2002,073909,0.616564
2002,073910,1.94114
2002,073912,0.456196
2002,073913,0.64254
2002,073914,1.5763
2002,073915,0.2997
2002,073918,0.742891
2002,073919,1.02636
2002,073922,0.475556
2002,073923,0.015651
2002,074001,-2.07641
2002,074002,0.912993
2002,074003,-0.068266
2002,074005,0.975269
2002,074010,0.771555
2002,074011,0.501048
2002,074012,0.176923
2002,074014,-0.028437
2002,074015,-0.000064
2002,074016,1.00146
2002,084101,-0.842746
2002,084102,-1.3654
2002,084104,-1.32754
2002,084105,-1.48038
2002,084106,-1.16303
2002,084108,-0.794544
2002,084110,-1.34808
2002,084111,-0.307507
2002,084201,0.191228
2002,084203,-0.820863
2002,084204,-0.252668
2002,084205,-0.106159
2002,084206,-1.05515
2002,084301,0.13519
2002,084302,-0.209667
2002,084304,-0.270404
2002,094402,-0.654111
2002,094405,-0.401662
2002,094406,-1.32195
2002,094407,0.011741
2002,094408,-0.616057
2002,094410,0.161757
2002,094411,0.126801
2002,094412,-1.06478
2002,094414,-0.907178
2002,094415,-0.064227
2002,094416,0.383272
2002,094417,0.001286
2002,094418,-0.093079
2002,094503,-0.478183
2002,094601,-1.5468
2002,104701,0.286094
2002,104702,0.378486
2002,104703,0.084208
2002,104707,-0.306334
2002,104801,0.094103
2002,104802,1.02329
2002,104803,0.313951
2002,104804,0.388972
2002,104805,0.414786
2002,104807,0.692823
2002,104809,0.961072
2002,104817,0.795056
2002,104818,0.540199
2002,104819,0.090446
2002,104820,-0.663092
2002,104822,0.198703
2002,104902,0.869863
2002,104904,0.214084
2002,104905,0.535143
2002,104908,0.745634
2002,115001,-1.49269
2002,115002,-2.43237
2002,115004,-0.736145
2002,115007,-0.008389
2002,115101,-1.67081
2002,115105,-1.05935
2002,115112,0.521699
2002,115201,-2.40494
2002,115202,-1.38869
2002,115203,-1.57444
2002,115206,-1.2572
2002,115208,-0.729283
2002,115301,-0.766702
2002,115303,-2.02075
2002,115304,-1.40719
2002,115305,-1.47188
2002,115309,0.983444
2002,115310,-2.03586
2002,115408,0.524334
2002,115501,0.075281
2002,115502,1.17436
2002,115503,0.370042
2002,115505,-0.23854
2002,115506,-0.133709
2002,115509,0.03037
2002,115510,0.172459
2002,115511,-1.1178
2002,115512,0.134599
2002,115514,-0.543907
2002,115516,-0.073638
2002,115601,0.517074
2002,115602,1.27261
2002,115603,1.13042
2002,115606,-0.319236
2002,115608,-0.896444
2002,115701,-1.54416
2002,115702,-0.991218
2002,115703,-0.05487
2002,115704,-0.428391
2002,115801,-0.274664
2002,115803,-1.06198
2002,115902,0.054791
2002,115904,0.549717
2002,115905,1.21313
2002,115909,0.895623
2002,116001,-0.244343
2002,116002,-1.21789
2002,116104,-0.955133
2002,116105,-1.04203
2002,116110,-1.05053
2002,116112,-1.09909
2002,116113,-0.475097
2002,116115,-0.688438
2002,116201,-0.682915
2002,116202,-0.542926
2002,116203,-0.585048
2002,116204,-0.978709
2002,116205,-0.977779
2002,116206,-0.953794
2002,116207,-1.52265
2002,116208,-1.48307
2002,116209,-0.666658
2002,116210,-0.720877
2002,116212,-0.463853
2002,116216,-0.655004
2002,116301,0.77177
2002,116302,-0.276487
2002,116305,-1.33878
2002,116306,-0.707804
2002,116310,-0.352181
2002,126405,-0.495804
2002,126406,-0.037128
2002,126502,-0.999581
2002,126504,-0.318601
2002,126603,-0.076833
2002,136801,-0.823321
2002,136804,0.957522
2002,136805,1.37409
2002,136806,1.35328
2002,136811,-0.261063
2002,136812,-0.009319
2002,136814,0.545469
2002,136903,1.21577
2002,136904,-0.28464
2002,136909,0.502338
2002,136910,-0.442553
2002,136911,0.140783
2002,136912,-0.155958
2002,136913,-0.558987
2002,137002,0.481364
2002,137003,0.236509
2002,137004,-0.215034
2002,137005,0.33514
2002,137007,0.671258
2002,137009,1.00904
2002,137010,0.955963
2002,137011,0.820816
2002,137012,-0.469256
2002,137013,0.504328
2002,137014,0.80834
2002,137015,0.362567
2002,137019,0.282544
2002,147101,-0.022253
2002,147102,-1.57697
2002,147103,-1.40622
2002,147104,0.131856
2002,147107,-0.478981
2002,147110,0.847114
2002,147112,-1.50254
2002,147114,-0.489084
2002,147115,0.6007
2002,147118,-0.181723
2002,157201,-0.594637
2002,157202,-0.755032
2002,157204,-0.107019
2002,157205,-0.602596
2002,157206,-0.714967
2002,157207,-0.410004
2002,157208,0.076464
2002,157209,0.974839
2002,157212,0.098352
2002,157213,0.358157
2002,157215,-0.386271
2002,157216,0.186172
2002,157217,0.287599
2002,157302,0.852761
2002,157303,0.054522
2002,157304,0.897989
2002,157305,0.37413
2002,157307,0.990596
2002,157308,0.182354
2002,157310,0.244576
2002,157313,-0.83014
2002,157314,0.379131
2002,157315,0.805167
2002,157316,0.942141
2002,157319,0.90412
2002,157320,1.07304
2002,157322,0.764402
2002,157324,0.402148
2002,157325,0.696534
2002,157326,0.430812
2002,157402,-1.4437
2002,157410,0.302227
2002,157413,0.251944
2002,157415,1.08665
2002,157502,-0.156194
2002,157507,1.30977
2002,157601,-0.85967
2002,157604,0.156433
2002,157610,0.344874
2002,157611,0.229357
2002,157615,-0.234157
2002,157801,-0.426826
2002,157804,-0.382748
2002,157901,-0.407933
2002,157905,-0.552625
2002,158001,-0.769606
2002,158002,-0.573566
2002,158007,0.661954
2002,158103,0.003195
2002,158106,-0.893309
2002,158201,-0.358672
2002,158206,0.843404
2002,158209,1.65638
2002,158210,-0.308507
2002,158214,0.521645
2002,158301,0.992156
2002,158304,0.541651
2002,158310,0.362567
2002,168401,1.53634
2002,168402,1.23604
2002,168404,0.185742
2002,168405,0.226829
2002,168406,1.13628
2002,168407,-0.648228
2002,168408,1.96179
2002,168410,1.1045
2002,168411,0.623717
2002,168413,-0.129902
2002,168414,1.42723
2002,168415,0.493734
2002,168416,1.38168
2002,168417,1.52268
2002,168418,0.033505
2002,168419,0.183645
2002,168421,0.791023
2002,168422,0.783978
2002,168423,1.97765
2002,168425,1.00764
2002,168431,1.12881
2002,168432,0.776341
2002,168434,0.884974
2002,168435,1.36366
2002,168437,0.854321
2002,168438,0.737459
2002,168439,1.45939
2002,168440,1.05115
2002,168441,1.37447
2002,168442,1.56603
2002,168443,2.26107
2002,168445,1.47294
2002,168448,1.16801
2002,168449,1.07212
2002,168450,0.744451
2002,168451,1.30639
2002,168452,0.46835
2002,168453,0.351596
2002,168454,1.06406
2002,168455,0.997856
2002,168457,1.97023
2002,168458,1.57308
2002,168462,1.00969
2002,168465,1.38705
2002,168466,1.62013
2002,168467,1.24131
2002,168469,0.250169
2002,168470,0.844587
2002,168471,0.533906
2002,168473,1.2319
2002,168474,0.341808
2002,168475,2.3249
2002,168479,0.363589
2002,168481,1.40249
2002,168482,1.29235
2002,168483,1.76958
2002,168485,1.54823
2002,168502,0.994468
2002,168503,1.47692
2002,168504,0.264044
2002,168506,0.409032
2002,168508,1.23432
2002,168509,1.0867
2002,168510,0.752195
2002,168515,1.76947
2002,168517,1.20862
2002,168518,0.71541
2002,168519,0.539553
2002,168520,0.970967
2002,168522,0.959889
2002,168523,1.8011
2002,168525,1.11445
2002,168526,1.04626
2002,168527,0.55289
2002,168528,0.817052
2002,168533,0.98226
2002,168534,0.551546
2002,168538,1.14096
2002,168539,1.39469
2002,168540,0.767038
2002,168541,0.958867
2002,168542,1.30257
2002,168544,0.030805
2002,168545,1.1223
2002,168546,1.17931
2002,178607,1.07186
2002,178701,1.26153
2002,178702,0.043551
2002,178703,1.25728
2002,178704,0.875079
2002,178705,0.233659
2002,178706,1.00512
2002,178707,1.35855
2002,178708,1.55796
2002,178709,1.45412
2002,178711,0.650338
2002,178712,-0.07487
2002,178714,0.759186
2002,178715,0.56015
2002,178716,0.606669
2002,178801,0.623825
2002,178802,-0.612115
2002,178803,0.674538
2002,178902,0.705891
2002,178906,0.086036
2002,178908,-0.999194
2002,189001,1.23663
2002,189004,0.941765
2002,189005,1.50849
2002,189006,0.194885
2002,189007,-0.149811
2002,189008,1.31139
2002,189009,1.1002
2002,189014,0.514761
2002,189017,1.54102
2002,189018,0.917618
2002,189019,0.946551
2002,189021,1.50182
2002,189022,1.91409
2002,189025,1.12241
2002,189027,1.59018
2002,189028,0.159713
2002,189029,1.54796
2002,189030,1.50644
2002,189032,1.23034
2002,189033,1.35323
2002,189104,0.415055
2002,189108,-0.159889
2002,189201,0.735416
2002,189209,1.25793
2002,199301,0.188539
2002,199303,0.148205
2002,209401,0.173265
2002,209403,0.150732
2002,209404,0.416077
2002,209503,1.05895
2002,209507,0.440439
2002,209602,-0.340048
2002,209603,-0.616692
2002,209605,-0.519684
2002,209606,-0.252028
2002,209609,0.63173
2002,209611,0.681529
2002,219706,-0.686819
2003,010101,0.249864
2003,010102,-0.65588
2003,010103,0.313016
2003,010105,-0.586523
2003,010106,-1.48056
2003,010201,-0.305322
2003,010203,0.609095
2003,010204,-1.04265
2003,010205,-0.410439
2003,010206,-0.459906
2003,010207,0.503683
2003,010208,0.106298
2003,010209,0.223498
2003,010210,0.458582
2003,010301,-1.12775
2003,010303,-1.26821
2003,010304,-0.974051
2003,010305,-1.37546
2003,010306,-1.55355
2003,010403,0.094457
2003,010404,-0.658148
2003,010405,0.392167
2003,010406,0.163135
2003,010407,-0.419191
2003,010408,-0.210552
2003,010409,-1.07638
2003,010503,-1.23463
2003,010506,-1.43456
2003,010511,-1.06817
2003,020601,-0.637503
2003,020604,-1.50903
2003,020701,-0.893748
2003,020702,-1.02912
2003,020704,-1.22137
2003,020712,-1.09238
2003,020713,-1.85573
2003,020802,-1.6697
2003,020803,-1.56292
2003,020805,-1.44535
2003,020806,-1.05575
2003,020808,-0.605937
2003,020810,-1.34467
2003,020811,-0.539796
2003,020901,-2.08366
2003,020902,-2.00656
2003,020903,-2.08787
2003,020904,-1.47408
2003,020908,-1.47603
2003,021001,-0.659327
2003,021004,0.27202
2003,021005,-1.00284
2003,021006,-1.38351
2003,021007,-1.29363
2003,021102,-1.14306
2003,021103,-1.34615
2003,021104,-0.615894
2003,021105,-1.11528
2003,021107,0.32612
2003,021201,-1.29878
2003,021202,-1.81258
2003,021204,0.471055
2003,021206,-0.375547
2003,021207,-1.94394
2003,021208,-1.06002
2003,021209,-0.925771
2003,021210,-1.49945
2003,021211,-1.6527
2003,021214,-0.934728
2003,021301,-1.47187
2003,021302,-0.831432
2003,021401,-0.989207
2003,031501,0.7835
2003,031504,-0.870366
2003,031507,-1.08033
2003,031508,-0.6634
2003,031509,-0.8391
2003,031511,-1.881
2003,031512,-0.773553
2003,031513,-1.47335
2003,031514,0.556573
2003,031515,-0.124165
2003,031516,-0.70516
2003,031517,-0.479704
2003,031518,0.349329
2003,031520,-0.912104
2003,031521,-1.7589
2003,031522,-0.439155
2003,041601,0.234813
2003,041602,-0.184302
2003,041603,-0.166372
2003,041604,-1.09617
2003,041605,-1.23742
2003,041701,-1.93657
2003,041702,-0.16965
2003,041703,-1.48608
2003,041704,-0.744319
2003,041801,-2.24796
2003,041802,-0.503024
2003,041803,-1.0031
2003,041805,-0.707717
2003,041806,0.333541
2003,041901,-0.166214
2003,041902,-1.31068
2003,041905,-0.092699
2003,042001,-1.03644
2003,042004,-1.02213
2003,042005,-0.311006
2003,042006,-0.292976
2003,042007,-0.667226
2003,042008,-0.911867
2003,042009,-0.783731
2003,042101,-0.419696
2003,042202,-0.327283
2003,042203,-0.279504
2003,042205,-0.532103
2003,042206,0.28123
2003,042208,-0.291955
2003,042301,-1.39146
2003,042302,-1.70422
2003,042306,-1.1018
2003,042401,-2.03824
2003,042402,-0.484822
2003,042403,-0.704686
2003,052501,-0.803572
2003,052502,-0.496282
2003,052503,-0.761712
2003,052504,-0.454649
2003,052505,-0.230829
2003,052506,-1.02991
2003,052509,-0.920477
2003,052510,-1.70948
2003,052513,-0.437316
2003,052516,-1.03197
2003,052517,0.085669
2003,052520,-0.676904
2003,052522,0.113877
2003,052523,-1.37883
2003,052524,-1.03218
2003,052601,-0.888285
2003,052602,-0.820244
2003,052604,-0.700181
2003,052605,-1.63065
2003,052606,-1.09843
2003,052607,-0.607589
2003,052609,-1.91999
2003,052616,-1.30831
2003,052620,-0.770322
2003,052621,-0.387362
2003,052701,-0.900189
2003,052703,0.848336
2003,052704,0.084037
2003,052705,-0.375263
2003,052708,0.193027
2003,052709,-2.31774
2003,052711,-2.04793
2003,052712,-0.391999
2003,052715,-0.389441
2003,062805,-0.542901
2003,062810,-0.840079
2003,062812,0.921066
2003,062818,-0.972488
2003,062819,-0.234334
2003,062830,-0.543137
2003,062840,-0.307238
2003,062841,0.012828
2003,062844,-0.126281
2003,062847,0.2055
2003,062901,-0.210583
2003,062902,0.178134
2003,062903,0.691456
2003,062904,0.116876
2003,062906,0.491474
2003,062908,1.4487
2003,062909,-0.140143
2003,062914,1.23914
2003,062916,0.88007
2003,062917,0.416744
2003,062918,0.932381
2003,062920,1.23141
2003,062921,1.30756
2003,062922,0.734715
2003,062924,1.74778
2003,062926,1.70279
2003,062930,1.72599
2003,062931,1.78904
2003,062933,1.85093
2003,062935,1.28303
2003,062936,1.17147
2003,062937,1.68389
2003,062939,0.330804
2003,062940,0.973377
2003,062941,0.659301
2003,063002,1.29556
2003,063003,0.810392
2003,063005,0.811392
2003,063101,-0.53025
2003,063102,-0.91193
2003,063103,-0.870781
2003,063104,-1.24989
2003,063105,-0.624698
2003,063201,-0.816139
2003,063202,-0.513744
2003,063204,0.655143
2003,063205,0.341172
2003,063206,0.912909
2003,063212,0.585255
2003,063213,1.07132
2003,063215,1.5549
2003,063301,-0.984745
2003,063302,0.808077
2003,063303,0.195764
2003,063401,-1.24853
2003,063402,-0.104688
2003,063403,1.59779
2003,063404,1.22441
2003,063405,0.241023
2003,063505,0.588465
2003,063601,-0.293471
2003,063603,-0.270915
2003,063604,-0.827896
2003,063605,-0.243023
2003,063705,1.41602
2003,063706,-0.248322
2003,063707,1.72678
2003,063803,0.244707
2003,063808,-0.143053
2003,063811,1.24998
2003,063816,0.585886
2003,063819,2.209
2003,073902,-0.212462
2003,073903,0.77329
2003,073904,0.137874
2003,073905,0.656827
2003,073906,1.54643
2003,073907,0.916172
2003,073908,1.4938
2003,073909,0.574572
2003,073910,2.29184
2003,073912,0.80513
2003,073913,0.812076
2003,073914,1.67205
2003,073915,0.007781
2003,073918,0.41927
2003,073919,1.01285
2003,073922,0.390325
2003,073923,-0.02259
2003,074001,-1.94183
2003,074002,0.398587
2003,074003,0.474686
2003,074005,0.897332
2003,074010,0.855967
2003,074011,0.398061
2003,074012,0.112456
2003,074014,0.07488
2003,074015,-0.070601
2003,074016,0.914014
2003,084101,-0.97313
2003,084102,-1.19942
2003,084103,-2.01451
2003,084104,-1.32031
2003,084105,-1.83058
2003,084106,-1.19527
2003,084201,0.051303
2003,084203,-1.01839
2003,084204,-0.327899
2003,084205,-0.073322
2003,084206,-1.07365
2003,084301,0.311385
2003,084302,-0.039452
2003,084304,-0.729468
2003,094402,-0.885327
2003,094403,-0.901384
2003,094405,-0.730594
2003,094406,-1.00043
2003,094407,-0.179297
2003,094408,-0.534244
2003,094410,0.295229
2003,094411,0.227024
2003,094412,-0.91162
2003,094414,-0.936254
2003,094415,-0.170108
2003,094416,0.225656
2003,094417,-0.136943
2003,094418,-0.057166
2003,094503,-1.07738
2003,094601,-1.81195
2003,104701,0.263863
2003,104702,0.397798
2003,104703,0.073249
2003,104704,1.51128
2003,104707,-0.375169
2003,104801,0.264179
2003,104802,1.16441
2003,104803,0.122455
2003,104804,0.229603
2003,104805,0.449583
2003,104807,1.07458
2003,104809,0.967325
2003,104817,0.587307
2003,104818,0.151347
2003,104819,-0.079053
2003,104820,-0.891358
2003,104822,0.145611
2003,104902,0.835442
2003,104904,0.205921
2003,104905,0.479843
2003,104908,0.3137
2003,115001,-1.60349
2003,115002,-2.08792
2003,115004,-0.733704
2003,115007,0.438426
2003,115101,-1.53745
2003,115105,-1.68512
2003,115112,0.651775
2003,115201,-2.47847
2003,115202,-1.53439
2003,115203,-1.79627
2003,115206,-1.38362
2003,115208,-0.830269
2003,115301,0.386799
2003,115302,0.16603
2003,115303,-1.77974
2003,115304,-1.83358
2003,115305,-1.87584
2003,115309,0.788079
2003,115310,-1.49829
2003,115408,0.383221
2003,115501,-0.055303
2003,115502,0.902857
2003,115503,0.201448
2003,115505,-0.099025
2003,115506,-0.165972
2003,115509,0.165661
2003,115510,-0.134306
2003,115511,-0.768312
2003,115512,-0.17145
2003,115514,-0.678557
2003,115516,0.147242
2003,115601,0.310122
2003,115602,1.14352
2003,115603,1.18767
2003,115606,-0.550932
2003,115608,-0.641281
2003,115701,-1.88205
2003,115702,-0.974688
2003,115703,-0.024406
2003,115704,-0.244196
2003,115801,-0.144916
2003,115803,-0.784026
2003,115902,-0.276677
2003,115904,0.714243
2003,115905,1.11768
2003,115909,0.661353
2003,116001,-0.429258
2003,116002,-1.14959
2003,116104,-1.11996
2003,116105,-1.29378
2003,116110,-1.03333
2003,116112,-1.23116
2003,116113,-0.561415
2003,116115,-0.786515
2003,116201,-0.749792
2003,116202,-0.524818
2003,116203,-0.690598
2003,116204,-0.993391
2003,116205,-1.10449
2003,116206,-0.961726
2003,116207,-1.5315
2003,116208,-1.42693
2003,116209,-0.955637
2003,116210,-0.79783
2003,116212,-0.509877
2003,116216,-0.555389
2003,116301,0.364012
2003,116302,-0.368411
2003,116305,-1.37841
2003,116306,-0.574703
2003,116310,-0.408881
2003,126405,-0.792157
2003,126406,-0.153199
2003,126502,-0.506348
2003,126504,-0.188927
2003,126603,0.092563
2003,136801,-0.919519
2003,136804,0.942801
2003,136805,1.42313
2003,136806,1.15794
2003,136811,-0.081032
2003,136812,-0.133869
2003,136814,0.729452
2003,136903,1.31714
2003,136904,-0.456112
2003,136909,0.3768
2003,136910,-0.526053
2003,136911,0.216288
2003,136912,-0.174208
2003,136913,-0.517668
2003,137002,1.02027
2003,137003,-0.002002
2003,137004,-0.289808
2003,137005,0.472686
2003,137007,0.621778
2003,137009,0.889227
2003,137010,0.146821
2003,137011,0.752345
2003,137012,-0.411791
2003,137013,0.464792
2003,137014,0.903857
2003,137015,0.387799
2003,137019,0.365433
2003,147101,-0.280582
2003,147102,-1.21563
2003,147103,-1.32384
2003,147104,0.098141
2003,147107,-0.54149
2003,147110,0.502473
2003,147112,-1.71096
2003,147114,-0.271725
2003,147115,0.754976
2003,147118,-0.731373
2003,157201,-0.545074
2003,157202,-0.703833
2003,157204,-0.199263
2003,157205,-0.624614
2003,157206,-0.437865
2003,157207,-0.620893
2003,157208,0.283493
2003,157209,0.985166
2003,157212,0.391009
2003,157213,0.347855
2003,157215,-0.429
2003,157216,0.042146
2003,157217,0.230392
2003,157302,0.519208
2003,157303,-0.202232
2003,157304,1.0039
2003,157305,0.316753
2003,157307,1.09889
2003,157308,0.386852
2003,157310,0.236339
2003,157313,-0.999475
2003,157314,0.321542
2003,157315,0.681088
2003,157316,0.798077
2003,157319,0.772659
2003,157320,1.1492
2003,157322,1.04779
2003,157324,0.464318
2003,157325,0.587834
2003,157326,0.286703
2003,157410,-0.126328
2003,157413,-0.075843
2003,157415,1.31735
2003,157502,-0.266242
2003,157507,0.975272
2003,157601,-0.657159
2003,157604,0.10272
2003,157610,0.571414
2003,157611,0.18487
2003,157615,-0.617652
2003,157801,-0.417728
2003,157804,0.040499
2003,157901,-0.360486
2003,157905,-0.241439
2003,158001,-0.760081
2003,158006,-0.406155
2003,158007,0.576571
2003,158103,0.788131
2003,158106,-0.814313
2003,158201,-0.422643
2003,158206,1.12636
2003,158209,1.88345
2003,158210,-0.752892
2003,158214,0.455793
2003,158301,1.03385
2003,158304,0.515314
2003,158310,0.625093
2003,168402,0.541943
2003,168404,0.911962
2003,168405,0.204974
2003,168406,1.12699
2003,168407,-0.594559
2003,168408,1.94497
2003,168410,1.22909
2003,168411,0.175924
2003,168413,0.432426
2003,168414,1.32303
2003,168415,0.625777
2003,168416,1.7301
2003,168417,1.60253
2003,168418,0.110561
2003,168419,0.209763
2003,168421,1.16599
2003,168422,0.771396
2003,168423,1.23814
2003,168425,1.65042
2003,168431,1.30561
2003,168432,0.669352
2003,168434,0.964325
2003,168435,1.19088
2003,168437,1.06747
2003,168438,0.617989
2003,168439,1.42539
2003,168440,1.03763
2003,168441,1.36192
2003,168442,1.42671
2003,168443,1.19673
2003,168445,2.11912
2003,168448,0.68172
2003,168449,2.58186
2003,168450,0.445899
2003,168451,1.00553
2003,168452,0.33233
2003,168453,0.011186
2003,168454,1.14531
2003,168455,1.22088
2003,168457,2.04075
2003,168458,1.81525
2003,168462,0.83339
2003,168465,1.09858
2003,168466,1.54211
2003,168467,1.83251
2003,168469,0.353065
2003,168470,0.33412
2003,168471,0.357854
2003,168473,1.10779
2003,168474,0.220446
2003,168475,2.50571
2003,168479,1.2362
2003,168481,1.59727
2003,168482,1.24351
2003,168483,1.79483
2003,168485,1.66674
2003,168502,1.09268
2003,168503,0.6703
2003,168504,0.449636
2003,168506,0.312964
2003,168509,0.816655
2003,168510,0.573624
2003,168515,1.7853
2003,168517,1.02432
2003,168518,0.472949
2003,168519,0.847915
2003,168520,0.952064
2003,168522,0.935854
2003,168523,1.11189
2003,168525,0.891806
2003,168526,1.04358
2003,168527,0.417217
2003,168528,0.261916
2003,168533,0.902173
2003,168534,0.392799
2003,168538,0.987218
2003,168539,1.35634
2003,168540,0.734136
2003,168541,0.55731
2003,168542,1.14352
2003,168544,-0.090684
2003,168545,1.04063
2003,168546,1.14205
2003,178602,0.410744
2003,178603,1.52396
2003,178605,1.61758
2003,178607,1.06668
2003,178701,1.37839
2003,178702,0.011702
2003,178703,1.38197
2003,178704,0.875965
2003,178705,0.558783
2003,178706,1.25214
2003,178707,1.16104
2003,178708,1.62942
2003,178709,1.13294
2003,178711,0.914751
2003,178712,-0.175639
2003,178714,0.719453
2003,178715,0.407166
2003,178716,0.696192
2003,178801,0.058092
2003,178802,0.003455
